siren,denominationUniteLegale,activitePrincipaleUniteLegale,codePostalEtablissement,libelleCommuneEtablissement,site_web_v1,http_status,antibot,down_erreur,secteur_ok,snippet
952318996,FERRET  YACHTING (FERRET YACHTING),5010Z,33950,LEGE-CAP-FERRET,https://www.yachting.com,200,False,False,True,Location de bateaux et location de yachts pour des vacances de voile parfaites | Yachting | Louer un bateau sans souci | Vous ne savez pas où naviguer ? Commencez par explorer les destinations les plus populaires
984794909,PINASSE & CO,5010Z,33740,ARES,https://www.pinasseco.com,200,False,False,True,pinasseco | « La pinasse ça vous branche ! » | pinasseco | La société E-NAUTIC a utilisé JADOFER lors du salon nautique d&rsquo;Arcachon afin de promouvoir la propulsion électrique e-nautic.com
802744292,SPLIT SECOND CHARTER LTD,5010Z,,,https://www.ltd.fr,403_ANTIBOT,True,False,False,(anti-bot)
435243183,JEROME ESTRADE,5010Z,33950,LEGE-CAP-FERRET,https://www.estrade.fr,403_ANTIBOT,True,False,False,(anti-bot)
888866449,HORIZONS TCHANQUES (HORIZONS TCHANQUES),5010Z,33510,ANDERNOS-LES-BAINS,https://www.horizons-tchanques.com,200,False,False,True,Balade en bateau privé avec capitaine dans le bassin d&#039;Arcachon | Explorez le bassin d'Arcachon à bord de notre bateau privé avec capitaine ! | AccueilLiberté : Notre bateauNotre capitaineTarifs et CarteContactGalerieExplorez le bassin d'Arcachon à bord de notre bateau privé avec capitaine !   Réserver votre escapade  Vous rêvez d&rsquo;une e
818965113,STORM,5010Z,33000,BORDEAUX,https://www.storm.com,200,False,False,False,storm.com is for sale | www.oxley.com | I'm happy to provide flexible payment options!
419378278,LE GRAND B,5010Z,40390,SAINT-MARTIN-DE-SEIGNANX,https://www.legrand.fr,200,False,False,False,"Legrand - Spécialiste des infrastructures électriques et numériques du bâtiment | Bienvenue dans l'espace Grand Public de Legrand, le spécialiste mondial des infrastructures électriques. | Rallonges multiprises : branchez vos équipements    Découvrir"
797423068,FX MARINE,5010Z,40510,SEIGNOSSE,https://www.fxmarine.com,200,False,False,True,"FxMarine.com is for sale | HugeDomains | FxMarine.com | This domain is for sale: $3,395"
530868843,GARONNE EXCURSIONS (GARONNE EXCURSIONS),5010Z,47180,COUTHURES-SUR-GARONNE,https://www.valdegaronne-tourisme.com/,200,False,False,False,Bienvenue en Val de Garonne - Val de Garonne Tourisme | Val de Garonne Tourisme | Déjà 2.49 kg de CO2 économisé grâce à l'éco-mode sur ce site. Vous voulez faire un effort pour notre planète ? En savoir plus
424436558,CIE MARITIME SUD GASCOGNE,5010Z,64700,HENDAYE,https://www.gascogne.fr,200,False,False,False,Nameshift.com  Open language menu  en   België  Nederlands (nld)
793124686,EVAG EMOTIONS,5010Z,31500,TOULOUSE,https://www.evagemotions.com,200,False,False,True,"Promenade en mer Argeles Evagemotions | Balades en mer Argeles sur Mer | Excursion départ 20h
Vous embarquerez en petit comité pour une échappée loin de la foule !!"
881959050,SAS BADIATIK,5010Z,64500,SAINT-JEAN-DE-LUZ,https://www.badiatik.com,200,False,False,True,"Accueil - BADIATIK | BADIATIK | BADIATIK est une activité maritime basée à Saint-Jean-de-Luz, dédiée à celles et ceux qui souhaitent découvrir le Pays Basque depuis l’océan. À bord d’un bateau confortable et sécurisé, avec un skippe"
980763684,POLE-AIR EXPEDITIONS,5010Z,64160,OUILLON,https://www.pole-air-expeditions.com,200,False,False,True,"Croisière Alaska, navigation en voilier | POLE AIR EXPEDITIONS | Croisière à la voile en Alaska | Des parcours originaux de 10 jours sur place, 11 dates de départ, 6 différents programmes conçus avec passion et respect environnemental."
452966633,MEMPHIS-JET (JET ACADEMIE),5010Z,64700,HENDAYE,https://www.memphistravel.com/,403_ANTIBOT,True,False,False,(anti-bot)
493113203,ARNAUD DE LA FORGE (ENTREPRISE CAP LAGON),5010Z,97111,MORNE-A-L'EAU,https://www.forge.com,403_ANTIBOT,True,False,False,(anti-bot)
914083043,BAIONA MARINE (BAIONA MARINE),5010Z,64340,BOUCAU,https://www.baiona-marine.fr,200,False,False,True,"Baiona Marine, sorties en bateau au Pays basque (64) | sorties en bateau au Pays basque                    
                    
                        avec Baiona Marine | Portés par les vagues, prenons le large pour découvrir la côte basque autrement.
Des excursions sur-mesure pour vous emmener naviguer le long des plages, des ports et des falaises qui bordent nos terr"
437880198,MER ET TERROIR,5020Z,06600,ANTIBES,https://www.terroir.fr,200,False,False,False,Tout le potentiel de l'espace naturel façonné par la main de l'homme | terroir Fran&ccedil;ais
562024422,CMA CGM,5020Z,13002,MARSEILLE,https://www.cma-cgm.fr,403_ANTIBOT,True,False,False,(anti-bot)
420454399,COMPAGNIE MARITIME NANTAISE - M.N (MN),5020Z,44000,NANTES,https://www.compagnie-maritime-nantaise.com/,200,False,False,True,"Armateur, fret maritime et navire roulier - Compagnie Maritime Nantaise | Armateur, propriétaire et gestionnaire de navires | Personnel navigant
                        Voir les offres"
909276834,ANGELTRADE,5020Z,33000,BORDEAUX,https://www.angeltrade.fr,200,False,False,False,Angeltrade Experimental Marketing | Bienvenue sur angeltrade.fr | Ce site est actuellement en construction.N'hÃ©sitez pas Ã  venir le visiter prochainement!
928011931,ECOMAR ALPHA,5020Z,33000,BORDEAUX,https://www.alpha.com,403_ANTIBOT,True,False,False,(anti-bot)
981603749,SOCAMAR,5020Z,33000,BORDEAUX,https://socamar.ma/,200,False,False,True,Entreposage Frigorifique de produits alimentaires - Location espace frigorifique et chambre froide au Maroc - Accueil
407703610,LAURENT MALRIEUX,5020Z,33950,LEGE-CAP-FERRET,https://www.malrieux.com,200,False,False,False,"Découvrez le site web de l&#039;artiste MALRIEUX Pierre - ARTactif | MALRIEUX Pierre

				Peintre | Site hébergé par  ARTactif.com"
508679859,SOCATRA REUNION,5020Z,33000,BORDEAUX,https://www.reunion.com,403_ANTIBOT,True,False,False,(anti-bot)
452697725,LES COURTIERS ASSOCIES (LCA),5222Z,76600,LE HAVRE,https://www.lescourtiersassocies.fr,200,False,False,False,Les courtiers associes - Prêt immobilier à Mâcon | Les courtiers associés | Découvrez nos offres en prêts immobilier
500798780,DOCKS MARITIMES CONSIGNATION,5222Z,33310,LORMONT,https://www.docks-maritimes.com,200,False,False,True,Docks Maritimes de Bordeaux | Bienvenue sur le site web des DOCKS MARITIMES DE BORDEAUX
